기관유형,기관명,기관코드,하위기관수,총구매액,녹색구매액,구매비율,연도
국가기관,검찰청,1280000,67,6495040211,4280817962,65.9,2023
국가기관,경찰청,1320000,772,100071398432,37021322606,37.0,2023
국가기관,고용노동부,1492000,67,5471402725,3518387070,64.3,2023
국가기관,고위공직자범죄수사처,1790364,0,188511100,110622000,58.7,2023
국가기관,공정거래위원회,1130000,6,699907600,639856400,91.4,2023
국가기관,관세청,1220000,79,8715053577,5578919572,64.0,2023
국가기관,교육부,1342000,769,230333775598,101529924264,44.1,2023
국가기관,국가보훈처,1180000,49,4198656909,2678024791,63.8,2023
국가기관,국가인권위원회,1620000,6,171718400,128031400,74.6,2023
국가기관,국무조정실,1092000,4,984648100,730878100,74.2,2023
국가기관,국민권익위원회,1140100,3,459412100,339127750,73.8,2023
국가기관,국방부,1290000,538,497630637155,131068475800,26.3,2023
국가기관,국세청,1210000,183,13886078228,10774510164,77.6,2023
국가기관,국토교통부,1613000,116,431755788830,67212779542,15.6,2023
국가기관,국회 국회사무처,9710000,0,7290057525,4680967055,64.2,2023
국가기관,금융위원회,1160100,1,172464700,118226400,68.6,2023
국가기관,기상청,1360000,92,2409850392,1404188054,58.3,2023
국가기관,기획재정부,1051000,4,245714900,135279400,55.1,2023
국가기관,농림축산식품부,1543000,297,6523557634,2919370074,44.8,2023
국가기관,농촌진흥청,1390000,22,9875350452,4037649816,40.9,2023
국가기관,대법원,9740000,306,18877546615,10946756938,58.0,2023
국가기관,문화재청,1550000,26,6483403085,2340726936,36.1,2023
국가기관,문화체육관광부,1371000,45,14767438041,4675662138,31.7,2023
국가기관,과학기술정보통신부,1721000,3069,34730891315,14055976434,40.5,2023
국가기관,방송통신위원회,1570100,0,220106100,181447900,82.4,2023
국가기관,방위사업청,1690000,3,907146450,522475050,57.6,2023
국가기관,법무부,1270000,255,40776306816,13841203476,33.9,2023
국가기관,법제처,1170000,0,186787300,144467100,77.3,2023
국가기관,병무청,1300000,18,929711196,513148630,55.2,2023
국가기관,보건복지부,1352000,14,7738525708,4893355568,63.2,2023
국가기관,질병관리청,1790387,21,1832776460,1128893960,61.6,2023
국가기관,산림청,1400000,96,19323744195,6169742813,31.9,2023
국가기관,산업통상자원부,1450000,44,2941563002,1179484492,40.1,2023
국가기관,소방청,1661000,3,9028761614,3888161174,43.1,2023
국가기관,새만금개발청,1730000,1,19265636740,214986100,1.1,2023
국가기관,식품의약품안전처,1471000,8,2349770448,1391695600,59.2,2023
국가기관,여성가족부,1383000,0,160630300,133413600,83.1,2023
국가기관,외교부,1262000,7,1633145124,1410039624,86.3,2023
국가기관,원자력안전위원회,1079960,1,77078100,56646500,73.5,2023
국가기관,인사혁신처,1760000,5,1585097367,737949300,46.6,2023
국가기관,조달청,1230000,45,7673571748,956522317,12.5,2023
국가기관,중소벤처기업부,1421000,21,2587211642,1535428605,59.3,2023
국가기관,중앙선거관리위원회,9760000,286,2584400738,1561027391,60.4,2023
국가기관,통계청,1240000,53,2083627250,1370758250,65.8,2023
국가기관,통일부,1250000,8,969238144,452096809,46.6,2023
국가기관,특허청,1430000,5,908530756,649306956,71.5,2023
국가기관,해양수산부,1192000,90,103528704379,21878231556,21.1,2023
국가기관,해양경찰청,1532000,71,17637235941,5555172773,31.5,2023
국가기관,행정안전부,1741000,87,17729398077,9556744647,53.9,2023
국가기관,행정중심복합도시건설청,1670000,0,15453746057,4581746596,29.6,2023
국가기관,헌법재판소,9750000,1,354212600,317298600,89.6,2023
국가기관,환경부,1480000,34,27817118314,7804683570,28.1,2023
국가기관,재외동포청,1832000,0,576105600,308626400,53.6,2023
지방자치단체,서울특별시,6110000,1082,124207204801,60059572462,48.4,2023
지방자치단체,서울특별시 종로구,3000000,56,9419974159,4380126233,46.5,2023
지방자치단체,서울특별시 중구,3010000,52,8041504871,2618937475,32.6,2023
지방자치단체,서울특별시 용산구,3020000,57,10421846938,3727894340,35.8,2023
지방자치단체,서울특별시 성동구,3030000,60,9454143890,3798010705,40.2,2023
지방자치단체,서울특별시 광진구,3040000,60,14301404449,5285446124,37.0,2023
지방자치단체,서울특별시 동대문구,3050000,63,8736008521,5229296661,59.9,2023
지방자치단체,서울특별시 중랑구,3060000,64,18568628131,5804728544,31.3,2023
지방자치단체,서울특별시 성북구,3070000,59,15028547252,6508712146,43.3,2023
지방자치단체,서울특별시 강북구,3080000,51,8509210679,3759059907,44.2,2023
지방자치단체,서울특별시 도봉구,3090000,60,11994011160,5273391996,44.0,2023
지방자치단체,서울특별시 노원구,3100000,110,18850732328,8269254948,43.9,2023
지방자치단체,서울특별시 은평구,3110000,62,17009918260,8523280750,50.1,2023
지방자치단체,서울특별시 서대문구,3120000,57,12903334531,5179126977,40.1,2023
지방자치단체,서울특별시 마포구,3130000,61,9896733487,5473795618,55.3,2023
지방자치단체,서울특별시 양천구,3140000,64,13077690603,7653765143,58.5,2023
지방자치단체,서울특별시 강서구,3150000,55,12885536015,7472022856,58.0,2023
지방자치단체,서울특별시 구로구,3160000,70,17017012659,7120065621,41.8,2023
지방자치단체,서울특별시 금천구,3170000,57,15929534483,4730668458,29.7,2023
지방자치단체,서울특별시 영등포구,3180000,65,14295838476,6895289435,48.2,2023
지방자치단체,서울특별시 동작구,3190000,60,11209043908,3102408739,27.7,2023
지방자치단체,서울특별시 관악구,3200000,69,12809063738,5481728358,42.8,2023
지방자치단체,서울특별시 서초구,3210000,60,20040446775,8245441612,41.1,2023
지방자치단체,서울특별시 강남구,3220000,78,37414709943,12384284326,33.1,2023
지방자치단체,서울특별시 송파구,3230000,80,16987537368,5559694394,32.7,2023
지방자치단체,서울특별시 강동구,3240000,80,10698440324,4730632671,44.2,2023
지방자치단체,부산광역시,6260000,177,21457295411,18163376522,84.6,2023
지방자치단체,부산광역시 중구,3250000,27,2259046575,1126594415,49.9,2023
지방자치단체,부산광역시 서구,3260000,35,3577371050,2467445273,69.0,2023
지방자치단체,부산광역시 동구,3270000,37,2285810878,1655298298,72.4,2023
지방자치단체,부산광역시 영도구,3280000,33,3673881215,2333962824,63.5,2023
지방자치단체,부산광역시 부산진구,3290000,47,11197188874,6415491307,57.3,2023
지방자치단체,부산광역시 동래구,3300000,41,8201362120,5047687256,61.5,2023
지방자치단체,부산광역시 남구,3310000,58,9598715575,4379325683,45.6,2023
지방자치단체,부산광역시 북구,3320000,58,9211793124,4633750920,50.3,2023
지방자치단체,부산광역시 해운대구,3330000,68,10515900842,5904172807,56.1,2023
지방자치단체,부산광역시 사하구,3340000,52,10147972487,5795779679,57.1,2023
지방자치단체,부산광역시 금정구,3350000,57,5800451089,2970322142,51.2,2023
지방자치단체,부산광역시 강서구,3360000,33,14815130154,4965652673,33.5,2023
지방자치단체,부산광역시 연제구,3370000,38,6755112011,3019957670,44.7,2023
지방자치단체,부산광역시 수영구,3380000,36,5517778997,1880760747,34.1,2023
지방자치단체,부산광역시 사상구,3390000,37,5778878288,3962980692,68.6,2023
지방자치단체,부산광역시 기장군,3400000,38,27816413393,10507774434,37.8,2023
지방자치단체,대구광역시,6270000,171,36475462233,18900509931,51.8,2023
지방자치단체,대구광역시 중구,3410000,35,3372794297,2000854810,59.3,2023
지방자치단체,대구광역시 동구,3420000,59,11803927762,3940606446,33.4,2023
지방자치단체,대구광역시 서구,3430000,43,7284215823,3261861729,44.8,2023
지방자치단체,대구광역시 남구,3440000,39,3682357305,1348615671,36.6,2023
지방자치단체,대구광역시 북구,3450000,61,10281137073,4002376378,38.9,2023
지방자치단체,대구광역시 수성구,3460000,60,11355088286,5143317584,45.3,2023
지방자치단체,대구광역시 달서구,3470000,57,10242197823,5212249185,50.9,2023
지방자치단체,대구광역시 군위군,5141000,50,16974818502,2913101609,17.2,2023
지방자치단체,대구광역시 달성군,3480000,46,20684710963,7536055415,36.4,2023
지방자치단체,인천광역시,6280000,235,146888698985,60683835865,41.3,2023
지방자치단체,인천광역시 중구,3490000,53,13084719254,3678646001,28.1,2023
지방자치단체,인천광역시 동구,3500000,43,3130934429,1407098244,44.9,2023
지방자치단체,인천광역시 미추홀구,3510500,81,9862230121,4104170893,41.6,2023
지방자치단체,인천광역시 연수구,3520000,59,11424066955,4710437191,41.2,2023
지방자치단체,인천광역시 남동구,3530000,70,10960759898,4013843120,36.6,2023
지방자치단체,인천광역시 부평구,3540000,81,11789235848,5071289386,43.0,2023
지방자치단체,인천광역시 계양구,3550000,55,6947586635,3828766458,55.1,2023
지방자치단체,인천광역시 서구,3560000,77,23847995007,8816484321,37.0,2023
지방자치단체,인천광역시 강화군,3570000,49,21226289787,4835082234,22.8,2023
지방자치단체,인천광역시 옹진군,3580000,31,5580770394,2221380615,39.8,2023
지방자치단체,광주광역시,6290000,180,61957335715,31414585655,50.7,2023
지방자치단체,광주광역시 동구,3590000,44,5303614297,2062067156,38.9,2023
지방자치단체,광주광역시 서구,3600000,57,10349385220,3290763053,31.8,2023
지방자치단체,광주광역시 남구,3610000,61,10862651881,2968478836,27.3,2023
지방자치단체,광주광역시 북구,3620000,77,10021239088,3270502372,32.6,2023
지방자치단체,광주광역시 광산구,3630000,89,14055455834,4739123395,33.7,2023
지방자치단체,대전광역시,6300000,237,61307204477,26171952277,42.7,2023
지방자치단체,대전광역시 동구,3640000,53,11025855030,3107653918,28.2,2023
지방자치단체,대전광역시 중구,3650000,57,7409457149,2602112481,35.1,2023
지방자치단체,대전광역시 서구,3660000,58,13805980358,4769894021,34.5,2023
지방자치단체,대전광역시 유성구,3670000,46,9855158442,3783504119,38.4,2023
지방자치단체,대전광역시 대덕구,3680000,53,9673159896,3504403445,36.2,2023
지방자치단체,울산광역시,6310000,154,30119351881,10406499196,34.6,2023
지방자치단체,울산광역시 중구,3690000,48,5319541281,2358740680,44.3,2023
지방자치단체,울산광역시 남구,3700000,52,7899699376,2661905991,33.7,2023
지방자치단체,울산광역시 동구,3710000,32,6591914284,2205699969,33.5,2023
지방자치단체,울산광역시 북구,3720000,34,9603419920,2638489522,27.5,2023
지방자치단체,울산광역시 울주군,3730000,51,35881459679,10024875852,27.9,2023
지방자치단체,세종특별자치시,5690000,100,31728532770,9856313178,31.1,2023
지방자치단체,경기도,6410000,254,83354996700,22521656796,27.0,2023
지방자치단체,경기도 수원시,3740000,219,45785062052,17815563679,38.9,2023
지방자치단체,경기도 고양시,3940000,291,50466428408,20180701468,40.0,2023
지방자치단체,경기도 용인시,4050000,232,49417074709,23633184160,47.8,2023
지방자치단체,경기도 성남시,3780000,195,53398907593,20360066998,38.1,2023
지방자치단체,경기도 부천시,3860000,242,36673072399,14294501963,39.0,2023
지방자치단체,경기도 안산시,3930000,131,42129676234,16471771482,39.1,2023
지방자치단체,경기도 화성시,5530000,172,104103771362,34269019131,32.9,2023
지방자치단체,경기도 남양주시,3990000,139,39957379172,11369186061,28.5,2023
지방자치단체,경기도 안양시,3830000,154,16616045667,7239657358,43.6,2023
지방자치단체,경기도 평택시,3910000,112,61613320427,21789901735,35.4,2023
지방자치단체,경기도 의정부시,3820000,84,21010676348,6437702962,30.6,2023
지방자치단체,경기도 파주시,4060000,177,38068088076,18181660339,47.8,2023
지방자치단체,경기도 시흥시,4010000,130,42854891712,12276211513,28.6,2023
지방자치단체,경기도 김포시,4090000,80,31329569563,11676904355,37.3,2023
지방자치단체,경기도 광명시,3900000,80,24302760158,9472480185,39.0,2023
지방자치단체,경기도 광주시,5540000,76,36040236815,11383589608,31.6,2023
지방자치단체,경기도 군포시,4020000,54,15031189858,6476510440,43.1,2023
지방자치단체,경기도 이천시,4070000,86,56672312811,13484720027,23.8,2023
지방자치단체,경기도 오산시,4000000,45,8969091164,3660906416,40.8,2023
지방자치단체,경기도 하남시,4040000,61,20609480530,8377342232,40.6,2023
지방자치단체,경기도 양주시,5590000,86,26520183377,8214211611,31.0,2023
지방자치단체,경기도 구리시,3980000,49,14416307903,6653345561,46.2,2023
지방자치단체,경기도 안성시,4080000,66,48847357708,12964185439,26.5,2023
지방자치단체,경기도 포천시,5600000,63,46060865721,10751203719,23.3,2023
지방자치단체,경기도 의왕시,4030000,47,12746306374,4647356348,36.5,2023
지방자치단체,경기도 여주시,5700000,52,41402031505,9563911458,23.1,2023
지방자치단체,경기도 양평군,4170000,57,37361442596,7135014898,19.1,2023
지방자치단체,경기도 동두천시,3920000,37,13607848828,5570869689,40.9,2023
지방자치단체,경기도 과천시,3970000,41,9139736805,3384861639,37.0,2023
지방자치단체,경기도 가평군,4160000,39,16935874642,6305541052,37.2,2023
지방자치단체,경기도 연천군,4140000,43,27002540138,6991719816,25.9,2023
지방자치단체,강원특별자치도,6530000,186,63568201008,14284241341,22.5,2023
지방자치단체,강원특별자치도 춘천시,4181000,89,48406897689,13846598434,28.6,2023
지방자치단체,강원특별자치도 원주시,4191000,98,35872855627,10674392878,29.8,2023
지방자치단체,강원특별자치도 강릉시,4201000,72,35067488969,8595702124,24.5,2023
지방자치단체,강원특별자치도 동해시,4211000,41,12488212179,1851046150,14.8,2023
지방자치단체,강원특별자치도 태백시,4221000,31,13591734943,1579315310,11.6,2023
지방자치단체,강원특별자치도 속초시,4231000,38,12582522809,2981218387,23.7,2023
지방자치단체,강원특별자치도 삼척시,4241000,59,32240374276,3938555740,12.2,2023
지방자치단체,강원특별자치도 홍천군,4251000,37,39278720006,3282927161,8.4,2023
지방자치단체,강원특별자치도 횡성군,4261000,52,29807572758,6784253504,22.8,2023
지방자치단체,강원특별자치도 영월군,4271000,35,26336076259,6903729272,26.2,2023
지방자치단체,강원특별자치도 평창군,4281000,30,35304277250,7671882347,21.7,2023
지방자치단체,강원특별자치도 정선군,4291000,37,19103000041,4170742514,21.8,2023
지방자치단체,강원특별자치도 철원군,4301000,38,32908857266,5912602240,18.0,2023
지방자치단체,강원특별자치도 화천군,4311000,25,17629659558,2573313243,14.6,2023
지방자치단체,강원특별자치도 양구군,4321000,25,16433754971,4217322335,25.7,2023
지방자치단체,강원특별자치도 인제군,4331000,30,23429754918,5221283125,22.3,2023
지방자치단체,강원특별자치도 고성군,4341000,23,17438458437,4720944107,27.1,2023
지방자치단체,강원특별자치도 양양군,4351000,30,20110359760,4455306595,22.2,2023
지방자치단체,충청북도,6430000,312,31689283241,10859783556,34.3,2023
지방자치단체,충청북도 청주시,5710000,212,89093932506,29259212307,32.8,2023
지방자치단체,충청북도 충주시,4390000,103,52123557724,12432071759,23.9,2023
지방자치단체,충청북도 제천시,4400000,80,34540652014,7741556347,22.4,2023
지방자치단체,충청북도 보은군,4420000,33,20990840625,2835334851,13.5,2023
지방자치단체,충청북도 옥천군,4430000,33,25724592109,6062572403,23.6,2023
지방자치단체,충청북도 영동군,4440000,32,31038317628,7592497684,24.5,2023
지방자치단체,충청북도 증평군,5570000,23,9085374742,1116474312,12.3,2023
지방자치단체,충청북도 진천군,4450000,39,30891574620,7035007206,22.8,2023
지방자치단체,충청북도 괴산군,4460000,38,31591845947,7848227557,24.8,2023
지방자치단체,충청북도 음성군,4470000,39,28159473705,6817497908,24.2,2023
지방자치단체,충청북도 단양군,4480000,34,22306138158,4286485928,19.2,2023
지방자치단체,충청남도,6440000,92,68619586359,13695129729,20.0,2023
지방자치단체,충청남도 천안시,4490000,137,81393304442,16630877448,20.4,2023
지방자치단체,충청남도 공주시,4500000,65,32744807552,6766896119,20.7,2023
지방자치단체,충청남도 보령시,4510000,70,40511520970,7900692373,19.5,2023
지방자치단체,충청남도 아산시,4520000,89,41564229746,10324339036,24.8,2023
지방자치단체,충청남도 서산시,4530000,56,42831987559,10369748739,24.2,2023
지방자치단체,충청남도 논산시,4540000,94,30383625567,5562982859,18.3,2023
지방자치단체,충청남도 계룡시,5580000,31,8420548875,2880010568,34.2,2023
지방자치단체,충청남도 당진시,5680000,57,39557468758,7298954132,18.5,2023
지방자치단체,충청남도 금산군,4550000,30,26094854114,9453713489,36.2,2023
지방자치단체,충청남도 부여군,4570000,41,32979336708,5173822662,15.7,2023
지방자치단체,충청남도 서천군,4580000,42,25006922358,6248792953,25.0,2023
지방자치단체,충청남도 청양군,4590000,35,25539239235,5877913107,23.0,2023
지방자치단체,충청남도 홍성군,4600000,51,25018359418,5855568419,23.4,2023
지방자치단체,충청남도 예산군,4610000,43,32572026030,8805513076,27.0,2023
지방자치단체,충청남도 태안군,4620000,35,25357092896,6598122789,26.0,2023
지방자치단체,전라북도,6450000,346,40512586469,6686604880,16.5,2023
지방자치단체,전라북도 전주시,4640000,150,51808463342,9804372043,18.9,2023
지방자치단체,전라북도 군산시,4670000,89,32049745012,4020223326,12.5,2023
지방자치단체,전라북도 익산시,4680000,89,33303000149,9749996167,29.3,2023
지방자치단체,전라북도 정읍시,4690000,71,18216001177,5710604286,31.3,2023
지방자치단체,전라북도 남원시,4700000,79,36219549643,6322262124,17.5,2023
지방자치단체,전라북도 김제시,4710000,66,34908437339,5622776538,16.1,2023
지방자치단체,전라북도 완주군,4720000,44,21907397464,3410487387,15.6,2023
지방자치단체,전라북도 진안군,4730000,31,20703133516,3561611008,17.2,2023
지방자치단체,전라북도 무주군,4740000,10,19676248955,2507981132,12.7,2023
지방자치단체,전라북도 장수군,4750000,31,17580764051,2566789841,14.6,2023
지방자치단체,전라북도 임실군,4760000,32,28522705194,5745251271,20.1,2023
지방자치단체,전라북도 순창군,4770000,41,19650645805,5786883253,29.4,2023
지방자치단체,전라북도 고창군,4780000,36,29994235347,3150462583,10.5,2023
지방자치단체,전라북도 부안군,4790000,39,21256267338,3134767098,14.7,2023
지방자치단체,전라남도,6460000,136,118362184962,21226097952,17.9,2023
지방자치단체,전라남도 목포시,4800000,73,18952912057,4591399054,24.2,2023
지방자치단체,전라남도 여수시,4810000,102,32366693223,10598680851,32.7,2023
지방자치단체,전라남도 순천시,4820000,111,35818134546,8533384751,23.8,2023
지방자치단체,전라남도 나주시,4830000,71,38644099402,9919334454,25.7,2023
지방자치단체,전라남도 광양시,4840000,67,29377472729,8762046492,29.8,2023
지방자치단체,전라남도 담양군,4850000,49,26090416497,4132516633,15.8,2023
지방자치단체,전라남도 곡성군,4860000,35,18991195433,4577633924,24.1,2023
지방자치단체,전라남도 구례군,4870000,31,17541709766,3130602786,17.8,2023
지방자치단체,전라남도 고흥군,4880000,52,43006503338,6171608570,14.4,2023
지방자치단체,전라남도 보성군,4890000,33,38305314849,7029556409,18.4,2023
지방자치단체,전라남도 화순군,4900000,28,30166237178,6210904821,20.6,2023
지방자치단체,전라남도 장흥군,4910000,28,26088225218,3290614387,12.6,2023
지방자치단체,전라남도 강진군,4920000,35,15733835845,3073117948,19.5,2023
지방자치단체,전라남도 해남군,4930000,41,40718613681,5815048568,14.3,2023
지방자치단체,전라남도 영암군,4940000,36,36552707520,4389097393,12.0,2023
지방자치단체,전라남도 무안군,4950000,31,25918778692,5779147973,22.3,2023
지방자치단체,전라남도 함평군,4960000,38,19017199069,3039422417,16.0,2023
지방자치단체,전라남도 영광군,4970000,33,30964734395,6622629802,21.4,2023
지방자치단체,전라남도 장성군,4980000,35,29102537412,5755358369,19.8,2023
지방자치단체,전라남도 완도군,4990000,42,12959703628,2742522494,21.2,2023
지방자치단체,전라남도 진도군,5000000,34,23033283287,2050334189,8.9,2023
지방자치단체,전라남도 신안군,5010000,36,36800391585,6925878610,18.8,2023
지방자치단체,경상북도,6470000,464,79418718236,17115944066,21.6,2023
지방자치단체,경상북도 포항시,5020000,360,70014296542,11651370688,16.6,2023
지방자치단체,경상북도 경주시,5050000,253,79733271805,10440096559,13.1,2023
지방자치단체,경상북도 김천시,5060000,98,48865060047,11655586035,23.9,2023
지방자치단체,경상북도 안동시,5070000,79,38153209854,10095257279,26.5,2023
지방자치단체,경상북도 구미시,5080000,126,48121576206,12470511999,25.9,2023
지방자치단체,경상북도 영주시,5090000,67,44746493693,5645723528,12.6,2023
지방자치단체,경상북도 영천시,5100000,151,38796149322,5718653870,14.7,2023
지방자치단체,경상북도 상주시,5110000,65,44305630457,7270208664,16.4,2023
지방자치단체,경상북도 문경시,5120000,135,41414777497,7046387906,17.0,2023
지방자치단체,경상북도 경산시,5130000,105,34434034064,7225695877,21.0,2023
지방자치단체,경상북도 의성군,5150000,46,32434193168,8293696380,25.6,2023
지방자치단체,경상북도 청송군,5160000,29,23281378573,4082758973,17.5,2023
지방자치단체,경상북도 영양군,5170000,31,22655472840,3829476015,16.9,2023
지방자치단체,경상북도 영덕군,5180000,83,19205412080,3491521483,18.2,2023
지방자치단체,경상북도 청도군,5190000,44,23298897517,4297428112,18.4,2023
지방자치단체,경상북도 고령군,5200000,76,15418389887,2990315300,19.4,2023
지방자치단체,경상북도 성주군,5210000,83,37558931933,11545470104,30.7,2023
지방자치단체,경상북도 칠곡군,5220000,44,19965679009,5102614317,25.6,2023
지방자치단체,경상북도 예천군,5230000,89,21706552377,4161516989,19.2,2023
지방자치단체,경상북도 봉화군,5240000,58,27551898554,3459242039,12.6,2023
지방자치단체,경상북도 울진군,5250000,37,28949386082,4717164919,16.3,2023
지방자치단체,경상북도 울릉군,5260000,51,5770787738,757769289,13.1,2023
지방자치단체,경상남도,6480000,169,45538040245,15360594170,33.7,2023
지방자치단체,경상남도 창원시,5670000,321,76712005894,22954103778,29.9,2023
지방자치단체,경상남도 진주시,5310000,102,47501297591,15170492702,31.9,2023
지방자치단체,경상남도 통영시,5330000,66,19217666214,2737371522,14.2,2023
지방자치단체,경상남도 사천시,5340000,74,32194530540,5888593911,18.3,2023
지방자치단체,경상남도 김해시,5350000,108,47606293268,15116603815,31.8,2023
지방자치단체,경상남도 밀양시,5360000,78,53629401093,11530311790,21.5,2023
지방자치단체,경상남도 거제시,5370000,66,36709154354,9922095983,27.0,2023
지방자치단체,경상남도 양산시,5380000,72,40350162182,12860870400,31.9,2023
지방자치단체,경상남도 의령군,5390000,33,21282111239,4915170814,23.1,2023
지방자치단체,경상남도 함안군,5400000,39,28511614721,6349735141,22.3,2023
지방자치단체,경상남도 창녕군,5410000,37,26370762478,5716038754,21.7,2023
지방자치단체,경상남도 고성군,5420000,45,27142145078,7269356049,26.8,2023
지방자치단체,경상남도 남해군,5430000,39,13814401309,4610721640,33.4,2023
지방자치단체,경상남도 하동군,5440000,32,10729182947,4965038471,46.3,2023
지방자치단체,경상남도 산청군,5450000,31,26081161976,4712167558,18.1,2023
지방자치단체,경상남도 함양군,5460000,31,17061791546,3811019599,22.3,2023
지방자치단체,경상남도 거창군,5470000,42,22285621486,4733076931,21.2,2023
지방자치단체,경상남도 합천군,5480000,40,22815956603,5019405396,22.0,2023
지방자치단체,제주특별자치도,6500000,218,60203634948,11632265458,19.3,2023
지방자치단체,제주특별자치도 제주시,6510000,74,67965275360,12163284466,17.9,2023
지방자치단체,제주특별자치도 서귀포시,6520000,33,40278728071,7821844649,19.4,2023
교육자치단체,서울특별시교육청,7010000,425,78553023002,38743668846,49.3,2023
교육자치단체,서울특별시동부교육지원청,7021000,99,11616863670,4664032096,40.1,2023
교육자치단체,서울특별시서부교육지원청,7031000,134,17600180510,8658777583,49.2,2023
교육자치단체,서울특별시남부교육지원청,7041000,128,19937462796,12233820404,61.4,2023
교육자치단체,서울특별시북부교육지원청,7051000,103,16233184334,7815542271,48.1,2023
교육자치단체,서울특별시중부교육지원청,7061000,81,8907181351,3205692819,36.0,2023
교육자치단체,서울특별시강동송파교육지원청,7130000,130,24275872735,13903338642,57.3,2023
교육자치단체,서울특별시강서양천교육지원청,7081300,131,19353156219,10625697759,54.9,2023
교육자치단체,서울특별시강남서초교육지원청,7091300,97,20056611389,10151067966,50.6,2023
교육자치단체,서울특별시동작관악교육지원청,7132000,86,10991601476,4389939449,39.9,2023
교육자치단체,서울특별시성동광진교육지원청,7134000,67,8886859291,3923026237,44.1,2023
교육자치단체,서울특별시성북강북교육지원청,7121200,81,8792434695,3658082948,41.6,2023
교육자치단체,부산광역시교육청,7150000,210,45408606637,22221822592,48.9,2023
교육자치단체,부산광역시서부교육지원청,7171000,141,14763134541,7873380041,53.3,2023
교육자치단체,부산광역시남부교육지원청,7181000,124,15169911573,10021144512,66.1,2023
교육자치단체,부산광역시동래교육지원청,7191000,148,16731011402,9581254354,57.3,2023
교육자치단체,부산광역시북부교육지원청,7201000,187,17414264330,10802646983,62.0,2023
교육자치단체,부산광역시해운대교육지원청,7211000,170,13871502304,8093009646,58.3,2023
교육자치단체,대구광역시교육청,7240000,171,44072215752,24342631771,55.2,2023
교육자치단체,대구광역시동부교육지원청,7251000,150,20587251772,9698949968,47.1,2023
교육자치단체,대구광역시서부교육지원청,7261000,116,13656118058,7427665593,54.4,2023
교육자치단체,대구광역시남부교육지원청,7271000,142,11030697055,6186930543,56.1,2023
교육자치단체,대구광역시달성교육지원청,7281000,59,6425128621,3762639106,58.6,2023
교육자치단체,인천광역시교육청,7310000,216,117416891938,96014984432,81.8,2023
교육자치단체,인천광역시남부교육지원청,7321000,75,21431213550,7179374774,33.5,2023
교육자치단체,인천광역시북부교육지원청,7331000,74,15548300879,8411379608,54.1,2023
교육자치단체,인천광역시동부교육지원청,7341000,126,19525474581,9938333859,50.9,2023
교육자치단체,인천광역시강화교육지원청,7351000,44,2629247831,1593699481,60.6,2023
교육자치단체,인천광역시서부교육지원청,7361000,130,34598178784,11909441543,34.4,2023
교육자치단체,광주광역시교육청,7380000,113,99007630228,16192455144,16.4,2023
교육자치단체,광주광역시동부교육지원청,7391000,117,12550501459,7014742809,55.9,2023
교육자치단체,광주광역시서부교육지원청,7401000,151,17335734859,8657018420,49.9,2023
교육자치단체,대전광역시교육청,7430000,83,35494781725,20627171028,58.1,2023
교육자치단체,대전광역시동부교육지원청,7441000,119,18091972768,10878897837,60.1,2023
교육자치단체,대전광역시서부교육지원청,7451000,144,24543796020,14411172654,58.7,2023
교육자치단체,울산광역시교육청,7480000,76,22462432259,12898189996,57.4,2023
교육자치단체,울산광역시강북교육지원청,7491000,114,14514807772,5640982258,38.9,2023
교육자치단체,울산광역시강남교육지원청,7501000,113,9849406305,4221195209,42.9,2023
교육자치단체,세종특별자치시교육청,9300000,164,29175907785,15507530839,53.2,2023
교육자치단체,경기도교육청,7530000,30,17575427396,6960220053,39.6,2023
교육자치단체,경기도수원교육지원청,7541000,195,45513340757,27832515390,61.2,2023
교육자치단체,경기도성남교육지원청,7551000,152,25565505962,15696443773,61.4,2023
교육자치단체,경기도의정부교육지원청,7561000,72,17604849114,11586703525,65.8,2023
교육자치단체,경기도안양과천교육지원청,7569000,90,21107570638,13520114484,64.1,2023
교육자치단체,경기도부천교육지원청,7581000,131,32680254346,18598085170,56.9,2023
교육자치단체,경기도광명교육지원청,7591000,51,12864676733,7199623825,56.0,2023
교육자치단체,경기도동두천양주교육지원청,7602000,74,36855415399,20277045804,55.0,2023
교육자치단체,경기도안산교육지원청,7611000,106,27905458378,17209241891,61.7,2023
교육자치단체,경기도고양교육지원청,7621000,196,42201144229,27063620029,64.1,2023
교육자치단체,경기도평택교육지원청,7631000,106,41430164312,24763801165,59.8,2023
교육자치단체,경기도군포의왕교육지원청,7642000,76,16885391981,10632672999,63.0,2023
교육자치단체,경기도구리남양주교육지원청,7652000,169,26957813134,16839608467,62.5,2023
교육자치단체,경기도여주교육지원청,7661000,42,6493013381,3880218709,59.8,2023
교육자치단체,경기도화성오산교육지원청,7679000,228,62362590237,37927900643,60.8,2023
교육자치단체,경기도파주교육지원청,7681000,107,30865848630,15679853117,50.8,2023
교육자치단체,경기도광주하남교육지원청,7692000,113,27210425088,16709327629,61.4,2023
교육자치단체,경기도연천교육지원청,7701000,23,6756693249,3040188602,45.0,2023
교육자치단체,경기도포천교육지원청,7711000,54,8212221610,4708406681,57.3,2023
교육자치단체,경기도가평교육지원청,7721000,24,4298817198,2371058811,55.2,2023
교육자치단체,경기도양평교육지원청,7731000,44,3295500451,1611292722,48.9,2023
